t,plant,axis,phytomer,organ,element,green_area
1045.0,1.0,MS,3,Internode,enclosed,0.00025
1045.0,1.0,MS,3,Lamina,exposed,0.000229947571429
1045.0,1.0,MS,3,Sheath,exposed,0.000111298428571
1045.0,1.0,MS,4,Peduncle,exposed,0.000177113285714
1045.0,1.0,MS,4,Peduncle,enclosed,0.00159
1045.0,1.0,MS,5,Chaff,exposed,3.56714285714e-05
1046.0,1.0,MS,1,Internode,exposed,5.24285714286e-05
1046.0,1.0,MS,1,Internode,enclosed,0.001129
1046.0,1.0,MS,1,Lamina,exposed,0.00113193714286
1046.0,1.0,MS,1,Sheath,exposed,0.000353012428571
1046.0,1.0,MS,2,Internode,enclosed,0.0004
1046.0,1.0,MS,2,Lamina,exposed,0.000783915285714
1046.0,1.0,MS,2,Sheath,exposed,0.000168686571429
1046.0,1.0,MS,3,Internode,enclosed,0.00025
1046.0,1.0,MS,3,Lamina,exposed,0.000228522142857
1046.0,1.0,MS,3,Sheath,exposed,0.000110651857143
1046.0,1.0,MS,4,Peduncle,exposed,0.000176042571429
1046.0,1.0,MS,4,Peduncle,enclosed,0.00159
1046.0,1.0,MS,5,Chaff,exposed,3.54428571429e-05
1047.0,1.0,MS,1,Internode,exposed,5.21428571429e-05
1047.0,1.0,MS,1,Internode,enclosed,0.001129
1047.0,1.0,MS,1,Lamina,exposed,0.00112540571429
1047.0,1.0,MS,1,Sheath,exposed,0.000351164142857
1047.0,1.0,MS,2,Internode,enclosed,0.0004
1047.0,1.0,MS,2,Lamina,exposed,0.000779222428571
1047.0,1.0,MS,2,Sheath,exposed,0.000167703857143
1047.0,1.0,MS,3,Internode,enclosed,0.00025
1047.0,1.0,MS,3,Lamina,exposed,0.000227096714286
1047.0,1.0,MS,3,Sheath,exposed,0.000110005285714
1047.0,1.0,MS,4,Peduncle,exposed,0.000174971857143
1047.0,1.0,MS,4,Peduncle,enclosed,0.00159
1047.0,1.0,MS,5,Chaff,exposed,3.52142857143e-05
1048.0,1.0,MS,1,Internode,exposed,5.18571428571e-05
1048.0,1.0,MS,1,Internode,enclosed,0.001129
1048.0,1.0,MS,1,Lamina,exposed,0.00111887428571
1048.0,1.0,MS,1,Sheath,exposed,0.000349315857143
1048.0,1.0,MS,2,Internode,enclosed,0.0004
1048.0,1.0,MS,2,Lamina,exposed,0.000774529571429
1048.0,1.0,MS,2,Sheath,exposed,0.000166721142857
1048.0,1.0,MS,3,Internode,enclosed,0.00025
1048.0,1.0,MS,3,Lamina,exposed,0.000225671285714
1048.0,1.0,MS,3,Sheath,exposed,0.000109358714286
1048.0,1.0,MS,4,Peduncle,exposed,0.000173901142857
1048.0,1.0,MS,4,Peduncle,enclosed,0.00159
1048.0,1.0,MS,5,Chaff,exposed,3.49857142857e-05
1049.0,1.0,MS,1,Internode,exposed,5.15714285714e-05
1049.0,1.0,MS,1,Internode,enclosed,0.001129
1049.0,1.0,MS,1,Lamina,exposed,0.00111234285714
1049.0,1.0,MS,1,Sheath,exposed,0.000347467571429
1049.0,1.0,MS,2,Internode,enclosed,0.0004
1049.0,1.0,MS,2,Lamina,exposed,0.000769836714286
1049.0,1.0,MS,2,Sheath,exposed,0.000165738428571
1049.0,1.0,MS,3,Internode,enclosed,0.00025
1049.0,1.0,MS,3,Lamina,exposed,0.000224245857143
1049.0,1.0,MS,3,Sheath,exposed,0.000108712142857
1049.0,1.0,MS,4,Peduncle,exposed,0.000172830428571
1049.0,1.0,MS,4,Peduncle,enclosed,0.00159
1049.0,1.0,MS,5,Chaff,exposed,3.47571428571e-05
1050.0,1.0,MS,1,Internode,exposed,5.12857142857e-05
1050.0,1.0,MS,1,Internode,enclosed,0.001129
1050.0,1.0,MS,1,Lamina,exposed,0.00110581142857
1050.0,1.0,MS,1,Sheath,exposed,0.000345619285714
1050.0,1.0,MS,2,Internode,enclosed,0.0004
1050.0,1.0,MS,2,Lamina,exposed,0.000765143857143
1050.0,1.0,MS,2,Sheath,exposed,0.000164755714286
1050.0,1.0,MS,3,Internode,enclosed,0.00025
1050.0,1.0,MS,3,Lamina,exposed,0.000222820428571
1050.0,1.0,MS,3,Sheath,exposed,0.000108065571429
1050.0,1.0,MS,4,Peduncle,exposed,0.000171759714286
1050.0,1.0,MS,4,Peduncle,enclosed,0.00159
1050.0,1.0,MS,5,Chaff,exposed,3.45285714286e-05
1051.0,1.0,MS,1,Internode,exposed,5.1e-05
1051.0,1.0,MS,1,Internode,enclosed,0.001129
1051.0,1.0,MS,1,Lamina,exposed,0.00109928
1051.0,1.0,MS,1,Sheath,exposed,0.000343771
1051.0,1.0,MS,2,Internode,enclosed,0.0004
1051.0,1.0,MS,2,Lamina,exposed,0.000760451
1051.0,1.0,MS,2,Sheath,exposed,0.000163773
1051.0,1.0,MS,3,Internode,enclosed,0.00025
1051.0,1.0,MS,3,Lamina,exposed,0.000221395
1051.0,1.0,MS,3,Sheath,exposed,0.000107419
1051.0,1.0,MS,4,Peduncle,exposed,0.000170689
1051.0,1.0,MS,4,Peduncle,enclosed,0.00159
1051.0,1.0,MS,5,Chaff,exposed,3.43e-05
1052.0,1.0,MS,1,Internode,exposed,5.05714285714e-05
1052.0,1.0,MS,1,Internode,enclosed,0.001129
1052.0,1.0,MS,1,Lamina,exposed,0.00109300285714
1052.0,1.0,MS,1,Sheath,exposed,0.000341985571429
1052.0,1.0,MS,2,Internode,enclosed,0.0004
1052.0,1.0,MS,2,Lamina,exposed,0.000755949285714
1052.0,1.0,MS,2,Sheath,exposed,0.000162829
1052.0,1.0,MS,3,Internode,enclosed,0.00025
1052.0,1.0,MS,3,Lamina,exposed,0.000220030571429
1052.0,1.0,MS,3,Sheath,exposed,0.000106797857143
1052.0,1.0,MS,4,Peduncle,exposed,0.000169662428571
1052.0,1.0,MS,4,Peduncle,enclosed,0.00159
1052.0,1.0,MS,5,Chaff,exposed,3.40857142857e-05
1053.0,1.0,MS,1,Internode,exposed,5.01428571429e-05
1053.0,1.0,MS,1,Internode,enclosed,0.001129
1053.0,1.0,MS,1,Lamina,exposed,0.00108672571429
1053.0,1.0,MS,1,Sheath,exposed,0.000340200142857
1053.0,1.0,MS,2,Internode,enclosed,0.0004
1053.0,1.0,MS,2,Lamina,exposed,0.000751447571429
1053.0,1.0,MS,2,Sheath,exposed,0.000161885
1053.0,1.0,MS,3,Internode,enclosed,0.00025
1053.0,1.0,MS,3,Lamina,exposed,0.000218666142857
1053.0,1.0,MS,3,Sheath,exposed,0.000106176714286
1053.0,1.0,MS,4,Peduncle,exposed,0.000168635857143
1053.0,1.0,MS,4,Peduncle,enclosed,0.00159
1053.0,1.0,MS,5,Chaff,exposed,3.38714285714e-05
1054.0,1.0,MS,1,Internode,exposed,4.97142857143e-05
1054.0,1.0,MS,1,Internode,enclosed,0.001129
1054.0,1.0,MS,1,Lamina,exposed,0.00108044857143
1054.0,1.0,MS,1,Sheath,exposed,0.000338414714286
1054.0,1.0,MS,2,Internode,enclosed,0.0004
1054.0,1.0,MS,2,Lamina,exposed,0.000746945857143
1054.0,1.0,MS,2,Sheath,exposed,0.000160941
1054.0,1.0,MS,3,Internode,enclosed,0.00025
1054.0,1.0,MS,3,Lamina,exposed,0.000217301714286
1054.0,1.0,MS,3,Sheath,exposed,0.000105555571429
1054.0,1.0,MS,4,Peduncle,exposed,0.000167609285714
1054.0,1.0,MS,4,Peduncle,enclosed,0.00159
1054.0,1.0,MS,5,Chaff,exposed,3.36571428571e-05
1055.0,1.0,MS,1,Internode,exposed,4.92857142857e-05
1055.0,1.0,MS,1,Internode,enclosed,0.001129
1055.0,1.0,MS,1,Lamina,exposed,0.00107417142857
1055.0,1.0,MS,1,Sheath,exposed,0.000336629285714
1055.0,1.0,MS,2,Internode,enclosed,0.0004
1055.0,1.0,MS,2,Lamina,exposed,0.000742444142857
1055.0,1.0,MS,2,Sheath,exposed,0.000159997
1055.0,1.0,MS,3,Internode,enclosed,0.00025
1055.0,1.0,MS,3,Lamina,exposed,0.000215937285714
1055.0,1.0,MS,3,Sheath,exposed,0.000104934428571
1055.0,1.0,MS,4,Peduncle,exposed,0.000166582714286
1055.0,1.0,MS,4,Peduncle,enclosed,0.00159
1055.0,1.0,MS,5,Chaff,exposed,3.34428571429e-05
1056.0,1.0,MS,1,Internode,exposed,4.88571428571e-05
1056.0,1.0,MS,1,Internode,enclosed,0.001129
1056.0,1.0,MS,1,Lamina,exposed,0.00106789428571
1056.0,1.0,MS,1,Sheath,exposed,0.000334843857143
1056.0,1.0,MS,2,Internode,enclosed,0.0004
1056.0,1.0,MS,2,Lamina,exposed,0.000737942428571
1056.0,1.0,MS,2,Sheath,exposed,0.000159053
1056.0,1.0,MS,3,Internode,enclosed,0.00025
1056.0,1.0,MS,3,Lamina,exposed,0.000214572857143
1056.0,1.0,MS,3,Sheath,exposed,0.000104313285714
1056.0,1.0,MS,4,Peduncle,exposed,0.000165556142857
1056.0,1.0,MS,4,Peduncle,enclosed,0.00159
1056.0,1.0,MS,5,Chaff,exposed,3.32285714286e-05
1057.0,1.0,MS,1,Internode,exposed,4.84285714286e-05
1057.0,1.0,MS,1,Internode,enclosed,0.001129
1057.0,1.0,MS,1,Lamina,exposed,0.00106161714286
1057.0,1.0,MS,1,Sheath,exposed,0.000333058428571
1057.0,1.0,MS,2,Internode,enclosed,0.0004
1057.0,1.0,MS,2,Lamina,exposed,0.000733440714286
1057.0,1.0,MS,2,Sheath,exposed,0.000158109
1057.0,1.0,MS,3,Internode,enclosed,0.00025
1057.0,1.0,MS,3,Lamina,exposed,0.000213208428571
1057.0,1.0,MS,3,Sheath,exposed,0.000103692142857
1057.0,1.0,MS,4,Peduncle,exposed,0.000164529571429
1057.0,1.0,MS,4,Peduncle,enclosed,0.00159
1057.0,1.0,MS,5,Chaff,exposed,3.30142857143e-05
1058.0,1.0,MS,1,Internode,exposed,4.8e-05
1058.0,1.0,MS,1,Internode,enclosed,0.001129
1058.0,1.0,MS,1,Lamina,exposed,0.00105534
1058.0,1.0,MS,1,Sheath,exposed,0.000331273
1058.0,1.0,MS,2,Internode,enclosed,0.0004
1058.0,1.0,MS,2,Lamina,exposed,0.000728939
1058.0,1.0,MS,2,Sheath,exposed,0.000157165
1058.0,1.0,MS,3,Internode,enclosed,0.00025
1058.0,1.0,MS,3,Lamina,exposed,0.000211844
1058.0,1.0,MS,3,Sheath,exposed,0.000103071
1058.0,1.0,MS,4,Peduncle,exposed,0.000163503
1058.0,1.0,MS,4,Peduncle,enclosed,0.00159
1058.0,1.0,MS,5,Chaff,exposed,3.28e-05
1059.0,1.0,MS,1,Internode,exposed,4.77142857143e-05
1059.0,1.0,MS,1,Internode,enclosed,0.001129
1059.0,1.0,MS,1,Lamina,exposed,0.00104930571429
1059.0,1.0,MS,1,Sheath,exposed,0.000329549142857
1059.0,1.0,MS,2,Internode,enclosed,0.0004
1059.0,1.0,MS,2,Lamina,exposed,0.000724621428571
1059.0,1.0,MS,2,Sheath,exposed,0.000156258285714
1059.0,1.0,MS,3,Internode,enclosed,0.00025
1059.0,1.0,MS,3,Lamina,exposed,0.000210537857143
1059.0,1.0,MS,3,Sheath,exposed,0.000102475142857
1059.0,1.0,MS,4,Peduncle,exposed,0.000162519
1059.0,1.0,MS,4,Peduncle,enclosed,0.00159
1059.0,1.0,MS,5,Chaff,exposed,3.26e-05
1060.0,1.0,MS,1,Internode,exposed,4.74285714286e-05
1060.0,1.0,MS,1,Internode,enclosed,0.001129
1060.0,1.0,MS,1,Lamina,exposed,0.00104327142857
1060.0,1.0,MS,1,Sheath,exposed,0.000327825285714
1060.0,1.0,MS,2,Internode,enclosed,0.0004
1060.0,1.0,MS,2,Lamina,exposed,0.000720303857143
1060.0,1.0,MS,2,Sheath,exposed,0.000155351571429
1060.0,1.0,MS,3,Internode,enclosed,0.00025
1060.0,1.0,MS,3,Lamina,exposed,0.000209231714286
1060.0,1.0,MS,3,Sheath,exposed,0.000101879285714
1060.0,1.0,MS,4,Peduncle,exposed,0.000161535
1060.0,1.0,MS,4,Peduncle,enclosed,0.00159
1060.0,1.0,MS,5,Chaff,exposed,3.24e-05
1061.0,1.0,MS,1,Internode,exposed,4.71428571429e-05
1061.0,1.0,MS,1,Internode,enclosed,0.001129
1061.0,1.0,MS,1,Lamina,exposed,0.00103723714286
1061.0,1.0,MS,1,Sheath,exposed,0.000326101428571
1061.0,1.0,MS,2,Internode,enclosed,0.0004
1061.0,1.0,MS,2,Lamina,exposed,0.000715986285714
1061.0,1.0,MS,2,Sheath,exposed,0.000154444857143
1061.0,1.0,MS,3,Internode,enclosed,0.00025
1061.0,1.0,MS,3,Lamina,exposed,0.000207925571429
1061.0,1.0,MS,3,Sheath,exposed,0.000101283428571
1061.0,1.0,MS,4,Peduncle,exposed,0.000160551
1061.0,1.0,MS,4,Peduncle,enclosed,0.00159
1061.0,1.0,MS,5,Chaff,exposed,3.22e-05
1062.0,1.0,MS,1,Internode,exposed,4.68571428571e-05
1062.0,1.0,MS,1,Internode,enclosed,0.001129
1062.0,1.0,MS,1,Lamina,exposed,0.00103120285714
1062.0,1.0,MS,1,Sheath,exposed,0.000324377571429
1062.0,1.0,MS,2,Internode,enclosed,0.0004
1062.0,1.0,MS,2,Lamina,exposed,0.000711668714286
1062.0,1.0,MS,2,Sheath,exposed,0.000153538142857
1062.0,1.0,MS,3,Internode,enclosed,0.00025
1062.0,1.0,MS,3,Lamina,exposed,0.000206619428571
1062.0,1.0,MS,3,Sheath,exposed,0.000100687571429
1062.0,1.0,MS,4,Peduncle,exposed,0.000159567
1062.0,1.0,MS,4,Peduncle,enclosed,0.00159
1062.0,1.0,MS,5,Chaff,exposed,3.2e-05
1063.0,1.0,MS,1,Internode,exposed,4.65714285714e-05
1063.0,1.0,MS,1,Internode,enclosed,0.001129
1063.0,1.0,MS,1,Lamina,exposed,0.00102516857143
1063.0,1.0,MS,1,Sheath,exposed,0.000322653714286
1063.0,1.0,MS,2,Internode,enclosed,0.0004
1063.0,1.0,MS,2,Lamina,exposed,0.000707351142857
1063.0,1.0,MS,2,Sheath,exposed,0.000152631428571
1063.0,1.0,MS,3,Internode,enclosed,0.00025
1063.0,1.0,MS,3,Lamina,exposed,0.000205313285714
1063.0,1.0,MS,3,Sheath,exposed,0.000100091714286
1063.0,1.0,MS,4,Peduncle,exposed,0.000158583
1063.0,1.0,MS,4,Peduncle,enclosed,0.00159
1063.0,1.0,MS,5,Chaff,exposed,3.18e-05
1064.0,1.0,MS,1,Internode,exposed,4.62857142857e-05
1064.0,1.0,MS,1,Internode,enclosed,0.001129
1064.0,1.0,MS,1,Lamina,exposed,0.00101913428571
1064.0,1.0,MS,1,Sheath,exposed,0.000320929857143
1064.0,1.0,MS,2,Internode,enclosed,0.0004
1064.0,1.0,MS,2,Lamina,exposed,0.000703033571429
1064.0,1.0,MS,2,Sheath,exposed,0.000151724714286
1064.0,1.0,MS,3,Internode,enclosed,0.00025
1064.0,1.0,MS,3,Lamina,exposed,0.000204007142857
1064.0,1.0,MS,3,Sheath,exposed,9.94958571429e-05
1064.0,1.0,MS,4,Peduncle,exposed,0.000157599
1064.0,1.0,MS,4,Peduncle,enclosed,0.00159
1064.0,1.0,MS,5,Chaff,exposed,3.16e-05
1065.0,1.0,MS,1,Internode,exposed,4.6e-05
1065.0,1.0,MS,1,Internode,enclosed,0.001129
1065.0,1.0,MS,1,Lamina,exposed,0.0010131
1065.0,1.0,MS,1,Sheath,exposed,0.000319206
1065.0,1.0,MS,2,Internode,enclosed,0.0004
1065.0,1.0,MS,2,Lamina,exposed,0.000698716
1065.0,1.0,MS,2,Sheath,exposed,0.000150818
1065.0,1.0,MS,3,Internode,enclosed,0.00025
1065.0,1.0,MS,3,Lamina,exposed,0.000202701
1065.0,1.0,MS,3,Sheath,exposed,9.89e-05
1065.0,1.0,MS,4,Peduncle,exposed,0.000156615
1065.0,1.0,MS,4,Peduncle,enclosed,0.00159
1065.0,1.0,MS,5,Chaff,exposed,3.14e-05
1066.0,1.0,MS,1,Internode,exposed,4.57142857143e-05
1066.0,1.0,MS,1,Internode,enclosed,0.001129
1066.0,1.0,MS,1,Lamina,exposed,0.001007138
1066.0,1.0,MS,1,Sheath,exposed,0.000317500714286
1066.0,1.0,MS,2,Internode,enclosed,0.0004
1066.0,1.0,MS,2,Lamina,exposed,0.000694451
1066.0,1.0,MS,2,Sheath,exposed,0.000149922142857
1066.0,1.0,MS,3,Internode,enclosed,0.00025
1066.0,1.0,MS,3,Lamina,exposed,0.000201411428571
1066.0,1.0,MS,3,Sheath,exposed,9.83142857143e-05
1066.0,1.0,MS,4,Peduncle,exposed,0.000155643
1066.0,1.0,MS,4,Peduncle,enclosed,0.00159
1066.0,1.0,MS,5,Chaff,exposed,3.12e-05
1067.0,1.0,MS,1,Internode,exposed,4.54285714286e-05
1067.0,1.0,MS,1,Internode,enclosed,0.001129
1067.0,1.0,MS,1,Lamina,exposed,0.001001176
1067.0,1.0,MS,1,Sheath,exposed,0.000315795428571
1067.0,1.0,MS,2,Internode,enclosed,0.0004
1067.0,1.0,MS,2,Lamina,exposed,0.000690186
1067.0,1.0,MS,2,Sheath,exposed,0.000149026285714
1067.0,1.0,MS,3,Internode,enclosed,0.00025
1067.0,1.0,MS,3,Lamina,exposed,0.000200121857143
1067.0,1.0,MS,3,Sheath,exposed,9.77285714286e-05
1067.0,1.0,MS,4,Peduncle,exposed,0.000154671
1067.0,1.0,MS,4,Peduncle,enclosed,0.00159
1067.0,1.0,MS,5,Chaff,exposed,3.1e-05
1068.0,1.0,MS,1,Internode,exposed,4.51428571429e-05
1068.0,1.0,MS,1,Internode,enclosed,0.001129
1068.0,1.0,MS,1,Lamina,exposed,0.000995214
1068.0,1.0,MS,1,Sheath,exposed,0.000314090142857
1068.0,1.0,MS,2,Internode,enclosed,0.0004
1068.0,1.0,MS,2,Lamina,exposed,0.000685921
1068.0,1.0,MS,2,Sheath,exposed,0.000148130428571
1068.0,1.0,MS,3,Internode,enclosed,0.00025
1068.0,1.0,MS,3,Lamina,exposed,0.000198832285714
1068.0,1.0,MS,3,Sheath,exposed,9.71428571429e-05
1068.0,1.0,MS,4,Peduncle,exposed,0.000153699
1068.0,1.0,MS,4,Peduncle,enclosed,0.00159
1068.0,1.0,MS,5,Chaff,exposed,3.08e-05
1069.0,1.0,MS,1,Internode,exposed,4.48571428571e-05
1069.0,1.0,MS,1,Internode,enclosed,0.001129
1069.0,1.0,MS,1,Lamina,exposed,0.000989252
1069.0,1.0,MS,1,Sheath,exposed,0.000312384857143
1069.0,1.0,MS,2,Internode,enclosed,0.0004
1069.0,1.0,MS,2,Lamina,exposed,0.000681656
1069.0,1.0,MS,2,Sheath,exposed,0.000147234571429
1069.0,1.0,MS,3,Internode,enclosed,0.00025
1069.0,1.0,MS,3,Lamina,exposed,0.000197542714286
1069.0,1.0,MS,3,Sheath,exposed,9.65571428571e-05
1069.0,1.0,MS,4,Peduncle,exposed,0.000152727
1069.0,1.0,MS,4,Peduncle,enclosed,0.00159
1069.0,1.0,MS,5,Chaff,exposed,3.06e-05
1070.0,1.0,MS,1,Internode,exposed,4.45714285714e-05
1070.0,1.0,MS,1,Internode,enclosed,0.001129
1070.0,1.0,MS,1,Lamina,exposed,0.00098329
1070.0,1.0,MS,1,Sheath,exposed,0.000310679571429
1070.0,1.0,MS,2,Internode,enclosed,0.0004
1070.0,1.0,MS,2,Lamina,exposed,0.000677391
1070.0,1.0,MS,2,Sheath,exposed,0.000146338714286
1070.0,1.0,MS,3,Internode,enclosed,0.00025
1070.0,1.0,MS,3,Lamina,exposed,0.000196253142857
1070.0,1.0,MS,3,Sheath,exposed,9.59714285714e-05
1070.0,1.0,MS,4,Peduncle,exposed,0.000151755
1070.0,1.0,MS,4,Peduncle,enclosed,0.00159
1070.0,1.0,MS,5,Chaff,exposed,3.04e-05
1071.0,1.0,MS,1,Internode,exposed,4.42857142857e-05
1071.0,1.0,MS,1,Internode,enclosed,0.001129
1071.0,1.0,MS,1,Lamina,exposed,0.000977328
1071.0,1.0,MS,1,Sheath,exposed,0.000308974285714
1071.0,1.0,MS,2,Internode,enclosed,0.0004
1071.0,1.0,MS,2,Lamina,exposed,0.000673126
1071.0,1.0,MS,2,Sheath,exposed,0.000145442857143
1071.0,1.0,MS,3,Internode,enclosed,0.00025
1071.0,1.0,MS,3,Lamina,exposed,0.000194963571429
1071.0,1.0,MS,3,Sheath,exposed,9.53857142857e-05
1071.0,1.0,MS,4,Peduncle,exposed,0.000150783
1071.0,1.0,MS,4,Peduncle,enclosed,0.00159
1071.0,1.0,MS,5,Chaff,exposed,3.02e-05
1072.0,1.0,MS,1,Internode,exposed,4.4e-05
1072.0,1.0,MS,1,Internode,enclosed,0.001129
1072.0,1.0,MS,1,Lamina,exposed,0.000971366
1072.0,1.0,MS,1,Sheath,exposed,0.000307269
1072.0,1.0,MS,2,Internode,enclosed,0.0004
1072.0,1.0,MS,2,Lamina,exposed,0.000668861
1072.0,1.0,MS,2,Sheath,exposed,0.000144547
1072.0,1.0,MS,3,Internode,enclosed,0.00025
1072.0,1.0,MS,3,Lamina,exposed,0.000193674
1072.0,1.0,MS,3,Sheath,exposed,9.48e-05
1072.0,1.0,MS,4,Peduncle,exposed,0.000149811
1072.0,1.0,MS,4,Peduncle,enclosed,0.00159
1072.0,1.0,MS,5,Chaff,exposed,3e-05
1073.0,1.0,MS,1,Internode,exposed,4.37142857143e-05
1073.0,1.0,MS,1,Internode,enclosed,0.001129
1073.0,1.0,MS,1,Lamina,exposed,0.000965641714286
1073.0,1.0,MS,1,Sheath,exposed,0.000305623285714
1073.0,1.0,MS,2,Internode,enclosed,0.0004
1073.0,1.0,MS,2,Lamina,exposed,0.000664774857143
1073.0,1.0,MS,2,Sheath,exposed,0.000143687428571
1073.0,1.0,MS,3,Internode,enclosed,0.00025
1073.0,1.0,MS,3,Lamina,exposed,0.000192441285714
1073.0,1.0,MS,3,Sheath,exposed,9.42285714286e-05
1073.0,1.0,MS,4,Peduncle,exposed,0.000148880285714
1073.0,1.0,MS,4,Peduncle,enclosed,0.00159
1073.0,1.0,MS,5,Chaff,exposed,2.98e-05
1074.0,1.0,MS,1,Internode,exposed,4.34285714286e-05
1074.0,1.0,MS,1,Internode,enclosed,0.001129
1074.0,1.0,MS,1,Lamina,exposed,0.000959917428571
1074.0,1.0,MS,1,Sheath,exposed,0.000303977571429
1074.0,1.0,MS,2,Internode,enclosed,0.0004
1074.0,1.0,MS,2,Lamina,exposed,0.000660688714286
1074.0,1.0,MS,2,Sheath,exposed,0.000142827857143
1074.0,1.0,MS,3,Internode,enclosed,0.00025
1074.0,1.0,MS,3,Lamina,exposed,0.000191208571429
1074.0,1.0,MS,3,Sheath,exposed,9.36571428571e-05
1074.0,1.0,MS,4,Peduncle,exposed,0.000147949571429
1074.0,1.0,MS,4,Peduncle,enclosed,0.00159
1074.0,1.0,MS,5,Chaff,exposed,2.96e-05
1075.0,1.0,MS,1,Internode,exposed,4.31428571429e-05
1075.0,1.0,MS,1,Internode,enclosed,0.001129
1075.0,1.0,MS,1,Lamina,exposed,0.000954193142857
1075.0,1.0,MS,1,Sheath,exposed,0.000302331857143
1075.0,1.0,MS,2,Internode,enclosed,0.0004
1075.0,1.0,MS,2,Lamina,exposed,0.000656602571429
1075.0,1.0,MS,2,Sheath,exposed,0.000141968285714
1075.0,1.0,MS,3,Internode,enclosed,0.00025
1075.0,1.0,MS,3,Lamina,exposed,0.000189975857143
1075.0,1.0,MS,3,Sheath,exposed,9.30857142857e-05
1075.0,1.0,MS,4,Peduncle,exposed,0.000147018857143
1075.0,1.0,MS,4,Peduncle,enclosed,0.00159
1075.0,1.0,MS,5,Chaff,exposed,2.94e-05
1076.0,1.0,MS,1,Internode,exposed,4.28571428571e-05
1076.0,1.0,MS,1,Internode,enclosed,0.001129
1076.0,1.0,MS,1,Lamina,exposed,0.000948468857143
1076.0,1.0,MS,1,Sheath,exposed,0.000300686142857
1076.0,1.0,MS,2,Internode,enclosed,0.0004
1076.0,1.0,MS,2,Lamina,exposed,0.000652516428571
1076.0,1.0,MS,2,Sheath,exposed,0.000141108714286
1076.0,1.0,MS,3,Internode,enclosed,0.00025
1076.0,1.0,MS,3,Lamina,exposed,0.000188743142857
1076.0,1.0,MS,3,Sheath,exposed,9.25142857143e-05
1076.0,1.0,MS,4,Peduncle,exposed,0.000146088142857
1076.0,1.0,MS,4,Peduncle,enclosed,0.00159
1076.0,1.0,MS,5,Chaff,exposed,2.92e-05
1077.0,1.0,MS,1,Internode,exposed,4.25714285714e-05
1077.0,1.0,MS,1,Internode,enclosed,0.001129
1077.0,1.0,MS,1,Lamina,exposed,0.000942744571429
1077.0,1.0,MS,1,Sheath,exposed,0.000299040428571
1077.0,1.0,MS,2,Internode,enclosed,0.0004
1077.0,1.0,MS,2,Lamina,exposed,0.000648430285714
1077.0,1.0,MS,2,Sheath,exposed,0.000140249142857
1077.0,1.0,MS,3,Internode,enclosed,0.00025
1077.0,1.0,MS,3,Lamina,exposed,0.000187510428571
1077.0,1.0,MS,3,Sheath,exposed,9.19428571429e-05
1077.0,1.0,MS,4,Peduncle,exposed,0.000145157428571
1077.0,1.0,MS,4,Peduncle,enclosed,0.00159
1077.0,1.0,MS,5,Chaff,exposed,2.9e-05
1078.0,1.0,MS,1,Internode,exposed,4.22857142857e-05
1078.0,1.0,MS,1,Internode,enclosed,0.001129
1078.0,1.0,MS,1,Lamina,exposed,0.000937020285714
1078.0,1.0,MS,1,Sheath,exposed,0.000297394714286
1078.0,1.0,MS,2,Internode,enclosed,0.0004
1078.0,1.0,MS,2,Lamina,exposed,0.000644344142857
1078.0,1.0,MS,2,Sheath,exposed,0.000139389571429
1078.0,1.0,MS,3,Internode,enclosed,0.00025
1078.0,1.0,MS,3,Lamina,exposed,0.000186277714286
1078.0,1.0,MS,3,Sheath,exposed,9.13714285714e-05
1078.0,1.0,MS,4,Peduncle,exposed,0.000144226714286
1078.0,1.0,MS,4,Peduncle,enclosed,0.00159
1078.0,1.0,MS,5,Chaff,exposed,2.88e-05
1079.0,1.0,MS,1,Internode,exposed,4.2e-05
1079.0,1.0,MS,1,Internode,enclosed,0.001129
1079.0,1.0,MS,1,Lamina,exposed,0.000931296
1079.0,1.0,MS,1,Sheath,exposed,0.000295749
1079.0,1.0,MS,2,Internode,enclosed,0.0004
1079.0,1.0,MS,2,Lamina,exposed,0.000640258
1079.0,1.0,MS,2,Sheath,exposed,0.00013853
1079.0,1.0,MS,3,Internode,enclosed,0.00025
1079.0,1.0,MS,3,Lamina,exposed,0.000185045
1079.0,1.0,MS,3,Sheath,exposed,9.08e-05
1079.0,1.0,MS,4,Peduncle,exposed,0.000143296
1079.0,1.0,MS,4,Peduncle,enclosed,0.00159
1079.0,1.0,MS,5,Chaff,exposed,2.86e-05
1080.0,1.0,MS,1,Internode,exposed,4.175e-05
1080.0,1.0,MS,1,Internode,enclosed,0.001129
1080.0,1.0,MS,1,Lamina,exposed,0.000926492375
1080.0,1.0,MS,1,Sheath,exposed,0.000294361875
1080.0,1.0,MS,2,Internode,enclosed,0.0004
1080.0,1.0,MS,2,Lamina,exposed,0.00063683525
1080.0,1.0,MS,2,Sheath,exposed,0.000137809
1080.0,1.0,MS,3,Internode,enclosed,0.00025
1080.0,1.0,MS,3,Lamina,exposed,0.000184014375
1080.0,1.0,MS,3,Sheath,exposed,9.0325e-05
1080.0,1.0,MS,4,Peduncle,exposed,0.000142516875
1080.0,1.0,MS,4,Peduncle,enclosed,0.00159
1080.0,1.0,MS,5,Chaff,exposed,2.84375e-05
1081.0,1.0,MS,1,Internode,exposed,4.15e-05
1081.0,1.0,MS,1,Internode,enclosed,0.001129
1081.0,1.0,MS,1,Lamina,exposed,0.00092168875
