t,plant,axis,organ,sucrose,amino_acids,nitrates,structure,starch,proteins,Conc_C_Sucrose,Unloading_Sucrose,Export_Amino_Acids,Conc_Nitrates_Soil,Potential_Uptake_Nitrates,S_Proteins,Conc_Nitrates,S_Amino_Acids,Conc_Amino_Acids,Dry_Mass,Unloading_Amino_Acids,S_grain_starch,Conc_Sucrose,Uptake_Nitrates,S_grain_structure,Proteins_N_Mass,RGR_Structure
308.000000,1,MS,Phloem,2456.520963,472.532047,NA,NA,NA,NA,1181.019694,NA,NA,NA,NA,NA,NA,NA,194.169973,NA,NA,NA,98.418308,NA,NA,NA,NA
308.000000,1,MS,Roots,1868.806541,5.178519,266.295190,NA,NA,NA,NA,66.379478,10.274445,33958436.000000,10.274445,NA,528.363471,17.883905,8.781913,NA,2.499684,NA,308.995790,4.668087,NA,NA,NA
309.000000,1,MS,Grains,NA,NA,NA,32334.105553,0.000000,8353.756727,NA,14.598605,NA,NA,NA,34.654273,NA,NA,NA,0.388009,NA,0.000000,NA,NA,175.183260,0.116953,0.000002
309.000000,1,MS,Phloem,2377.328106,470.276546,NA,NA,NA,NA,1142.946205,NA,NA,NA,NA,NA,NA,NA,193.243157,NA,NA,NA,95.245517,NA,NA,NA,NA
309.000000,1,MS,Roots,1873.948086,5.177261,261.520446,NA,NA,NA,NA,66.207312,10.271951,33906353.000000,10.271951,NA,518.889773,17.882102,8.779781,NA,2.496026,NA,309.845914,4.750365,NA,NA,NA
310.000000,1,MS,Grains,NA,NA,NA,32465.210655,0.000000,8388.933496,NA,14.529045,NA,NA,NA,35.751193,NA,NA,NA,0.389583,NA,0.000000,NA,NA,174.348545,0.117445,0.000001
310.000000,1,MS,Phloem,2280.140885,467.556284,NA,NA,NA,NA,1096.221579,NA,NA,NA,NA,NA,NA,NA,192.125363,NA,NA,NA,91.351798,NA,NA,NA,NA
310.000000,1,MS,Roots,1878.994711,5.175949,253.990219,NA,NA,NA,NA,65.981048,10.268571,33854270.000000,10.268571,NA,503.948847,17.879093,8.777555,NA,2.491580,NA,310.680342,1.669498,NA,NA,NA
311.000000,1,MS,Grains,NA,NA,NA,32595.528051,0.000000,8425.338746,NA,14.425615,NA,NA,NA,37.090915,NA,NA,NA,0.391146,NA,0.000000,NA,NA,173.107382,0.117955,0.000001
311.000000,1,MS,Phloem,2167.053358,464.324462,NA,NA,NA,NA,1041.852576,NA,NA,NA,NA,NA,NA,NA,190.797363,NA,NA,NA,86.821048,NA,NA,NA,NA
311.000000,1,MS,Roots,1883.916120,5.173985,246.503777,NA,NA,NA,NA,65.694457,10.264674,33802187.000000,10.264674,NA,489.094795,17.875918,8.774224,NA,2.486252,NA,311.494068,1.716972,NA,NA,NA
312.000000,1,MS,Grains,NA,NA,NA,32724.793516,0.000000,8463.167187,NA,14.295949,NA,NA,NA,38.588009,NA,NA,NA,0.392698,NA,0.000000,NA,NA,171.551391,0.118484,0.000001
312.000000,1,MS,Phloem,2047.348551,460.521501,NA,NA,NA,NA,984.302188,NA,NA,NA,NA,NA,NA,NA,189.234673,NA,NA,NA,82.025182,NA,NA,NA,NA
312.000000,1,MS,Roots,1888.686084,5.171918,238.523116,NA,NA,NA,NA,65.359785,10.259955,33750104.000000,10.259955,NA,473.260151,17.872309,8.770720,NA,2.479916,NA,312.282752,1.159325,NA,NA,NA
313.000000,1,MS,Grains,NA,NA,NA,32852.782938,0.000000,8502.556287,NA,14.142140,NA,NA,NA,40.210148,NA,NA,NA,0.394233,NA,0.000000,NA,NA,169.705684,0.119036,0.000001
313.000000,1,MS,Phloem,1925.130795,456.141434,NA,NA,NA,NA,925.543652,NA,NA,NA,NA,NA,NA,NA,187.434843,NA,NA,NA,77.128638,NA,NA,NA,NA
313.000000,1,MS,Roots,1893.281751,5.169269,230.575598,NA,NA,NA,NA,64.979333,10.254699,33698021.000000,10.254699,NA,457.491266,17.868464,8.766228,NA,2.472529,NA,313.042617,1.194539,NA,NA,NA
314.000000,1,MS,Grains,NA,NA,NA,32979.278576,0.000000,8543.587351,NA,13.963801,NA,NA,NA,41.835841,NA,NA,NA,0.395751,NA,0.000000,NA,NA,167.565617,0.119610,0.000001
314.000000,1,MS,Phloem,1802.381862,449.997810,NA,NA,NA,NA,866.529741,NA,NA,NA,NA,NA,NA,NA,184.910342,NA,NA,NA,72.210812,NA,NA,NA,NA
314.000000,1,MS,Roots,1897.680425,15.417516,221.571060,NA,NA,NA,NA,64.550669,0.000000,33645938.000000,0.000000,NA,439.625119,17.863767,26.145563,NA,2.462002,NA,313.769912,0.000000,NA,NA,NA
315.000000,1,MS,Grains,NA,NA,NA,33104.052733,0.000000,8586.207600,NA,13.759226,NA,NA,NA,43.399210,NA,NA,NA,0.397249,NA,0.000000,NA,NA,165.110710,0.120207,0.000001
315.000000,1,MS,Phloem,1680.159568,441.628520,NA,NA,NA,NA,807.769023,NA,NA,NA,NA,NA,NA,NA,181.471285,NA,NA,NA,67.314085,NA,NA,NA,NA
315.000000,1,MS,Roots,1901.857568,25.656889,212.568987,NA,NA,NA,NA,64.068467,0.000000,33593855.000000,0.000000,NA,421.763863,17.858673,43.509851,NA,2.447341,NA,314.460577,0.000000,NA,NA,NA
316.000000,1,MS,Grains,NA,NA,NA,33226.858393,0.000000,8630.381629,NA,13.525882,NA,NA,NA,44.949468,NA,NA,NA,0.398722,NA,0.000000,NA,NA,162.310578,0.120825,0.000001
316.000000,1,MS,Phloem,1559.113832,431.773076,NA,NA,NA,NA,749.573957,NA,NA,NA,NA,NA,NA,NA,177.421547,NA,NA,NA,62.464496,NA,NA,NA,NA
316.000000,1,MS,Roots,1905.785048,35.885385,203.569593,NA,NA,NA,NA,63.525164,0.000000,33541772.000000,0.000000,NA,403.907923,17.853128,60.855693,NA,2.429585,NA,315.109962,0.000000,NA,NA,NA
317.000000,1,MS,Grains,NA,NA,NA,33347.422967,0.000000,8676.111537,NA,13.260644,NA,NA,NA,46.514291,NA,NA,NA,0.400169,NA,0.000000,NA,NA,159.127729,0.121466,0.000001
317.000000,1,MS,Phloem,1439.722426,420.842225,NA,NA,NA,NA,692.174243,NA,NA,NA,NA,NA,NA,NA,172.929908,NA,NA,NA,57.681187,NA,NA,NA,NA
317.000000,1,MS,Roots,1909.430483,46.101344,194.573120,NA,NA,NA,NA,62.911091,0.000000,33489689.000000,0.000000,NA,386.057779,17.847071,78.180274,NA,2.409240,NA,315.712712,0.000000,NA,NA,NA
318.000000,1,MS,Grains,NA,NA,NA,33465.443585,0.000000,8723.419877,NA,12.959928,NA,NA,NA,48.107785,NA,NA,NA,0.401585,NA,0.000000,NA,NA,155.519133,0.122128,0.000001
318.000000,1,MS,Phloem,1322.403754,409.068093,NA,NA,NA,NA,635.771035,NA,NA,NA,NA,NA,NA,NA,168.091754,NA,NA,NA,52.980920,NA,NA,NA,NA
318.000000,1,MS,Roots,1912.756169,56.303250,185.579844,NA,NA,NA,NA,62.214347,0.000000,33437606.000000,0.000000,NA,368.213977,17.840429,95.481023,NA,2.386520,NA,316.262594,0.000000,NA,NA,NA
319.000000,1,MS,Grains,NA,NA,NA,33580.583436,0.000000,8772.338144,NA,12.619795,NA,NA,NA,49.734101,NA,NA,NA,0.402967,NA,0.000000,NA,NA,151.437535,0.122813,0.000001
319.000000,1,MS,Phloem,1207.573254,396.583123,NA,NA,NA,NA,580.564064,NA,NA,NA,NA,NA,NA,NA,162.961507,NA,NA,NA,48.380339,NA,NA,NA,NA
319.000000,1,MS,Roots,1915.717917,66.489603,176.590081,NA,NA,NA,NA,61.420540,0.000000,33385523.000000,0.000000,NA,350.377145,17.833114,112.755398,NA,2.361461,NA,316.752301,0.000000,NA,NA,NA
320.000000,1,MS,Grains,NA,NA,NA,33692.557482,0.000000,8823.326518,NA,12.266449,NA,NA,NA,52.489406,NA,NA,NA,0.404311,NA,0.000000,NA,NA,147.197386,0.123527,0.000001
320.000000,1,MS,Phloem,1103.188699,393.388231,NA,NA,NA,NA,530.379182,NA,NA,NA,NA,NA,NA,NA,161.648681,NA,NA,NA,44.198265,NA,NA,NA,NA
320.000000,1,MS,Roots,1918.272868,13.566856,169.712056,NA,NA,NA,NA,60.578303,26.915399,33333440.000000,26.915399,NA,336.730269,17.826999,23.007149,NA,2.354881,NA,317.174747,2.373262,NA,NA,NA
321.000000,1,MS,Grains,NA,NA,NA,33801.443083,0.000000,8877.337933,NA,11.933975,NA,NA,NA,55.431592,NA,NA,NA,0.405617,NA,0.000000,NA,NA,143.207694,0.124283,0.000001
321.000000,1,MS,Phloem,1015.539943,393.086392,NA,NA,NA,NA,488.240357,NA,NA,NA,NA,NA,NA,NA,161.524652,NA,NA,NA,40.686696,NA,NA,NA,NA
321.000000,1,MS,Roots,1920.419009,6.286902,162.892758,NA,NA,NA,NA,59.760105,12.472638,33281357.000000,12.472638,NA,323.199917,17.820427,10.661549,NA,2.354256,NA,317.529598,2.435537,NA,NA,NA
322.000000,1,MS,Grains,NA,NA,NA,33907.921886,0.000000,8933.565879,NA,11.788032,NA,NA,NA,56.506592,NA,NA,NA,0.406895,NA,0.000000,NA,NA,141.456384,0.125070,0.000001
322.000000,1,MS,Phloem,975.628101,389.727331,NA,NA,NA,NA,469.051972,NA,NA,NA,NA,NA,NA,NA,160.144367,NA,NA,NA,39.087664,NA,NA,NA,NA
322.000000,1,MS,Roots,1922.223482,5.284362,167.821117,NA,NA,NA,NA,59.347377,10.484673,33229274.000000,10.484673,NA,332.978407,17.825254,8.961406,NA,2.347255,NA,317.827957,15.301409,NA,NA,NA
323.000000,1,MS,Grains,NA,NA,NA,34014.595287,0.000000,8989.465042,NA,11.958482,NA,NA,NA,54.969571,NA,NA,NA,0.408175,NA,0.000000,NA,NA,143.501778,0.125853,0.000001
323.000000,1,MS,Phloem,1004.341233,384.721414,NA,NA,NA,NA,482.856362,NA,NA,NA,NA,NA,NA,NA,158.087366,NA,NA,NA,40.238030,NA,NA,NA,NA
323.000000,1,MS,Roots,1924.003077,5.145381,172.474336,NA,NA,NA,NA,59.647042,10.208923,33177191.000000,10.208923,NA,342.210984,17.829562,8.725718,NA,2.336675,NA,318.122202,15.009410,NA,NA,NA
324.000000,1,MS,Grains,NA,NA,NA,34124.020574,0.000000,9042.829325,NA,12.404232,NA,NA,NA,51.452484,NA,NA,NA,0.409488,NA,0.000000,NA,NA,148.850780,0.126600,0.000001
324.000000,1,MS,Phloem,1098.458022,379.698338,NA,NA,NA,NA,528.104818,NA,NA,NA,NA,NA,NA,NA,156.023314,NA,NA,NA,44.008735,NA,NA,NA,NA
324.000000,1,MS,Roots,1926.071110,5.125511,183.338138,NA,NA,NA,NA,60.536945,10.169558,33125108.000000,10.169558,NA,363.766147,17.838763,8.692022,NA,2.325877,NA,318.464139,21.586243,NA,NA,NA
325.000000,1,MS,Grains,NA,NA,NA,34238.280136,0.000000,9092.116855,NA,12.992391,NA,NA,NA,47.122865,NA,NA,NA,0.410859,NA,0.000000,NA,NA,155.908695,0.127290,0.000001
325.000000,1,MS,Phloem,1242.790071,375.629011,NA,NA,NA,NA,597.495226,NA,NA,NA,NA,NA,NA,NA,154.351171,NA,NA,NA,49.791269,NA,NA,NA,NA
325.000000,1,MS,Roots,1928.661068,5.122452,193.381053,NA,NA,NA,NA,61.677349,10.163487,33073025.000000,10.163487,NA,383.692566,17.846363,8.686833,NA,2.316993,NA,318.892372,20.731774,NA,NA,NA
326.000000,1,MS,Grains,NA,NA,NA,34357.633552,0.000000,9137.351043,NA,13.507564,NA,NA,NA,43.542122,NA,NA,NA,0.412292,NA,0.000000,NA,NA,162.090762,0.127923,0.000001
326.000000,1,MS,Phloem,1387.149557,372.627253,NA,NA,NA,NA,666.898826,NA,NA,NA,NA,NA,NA,NA,153.117707,NA,NA,NA,55.574902,NA,NA,NA,NA
326.000000,1,MS,Roots,1931.773742,5.122383,207.911950,NA,NA,NA,NA,62.611539,10.163379,33020942.000000,10.163379,NA,412.523710,17.856068,8.686717,NA,2.310360,NA,319.407034,25.404194,NA,NA,NA
327.000000,1,MS,Grains,NA,NA,NA,34481.115410,0.000000,9179.488150,NA,13.920297,NA,NA,NA,40.840203,NA,NA,NA,0.413773,NA,0.000000,NA,NA,167.043558,0.128513,0.000001
327.000000,1,MS,Phloem,1514.886124,370.372005,NA,NA,NA,NA,728.310637,NA,NA,NA,NA,NA,NA,NA,152.190995,NA,NA,NA,60.692553,NA,NA,NA,NA
327.000000,1,MS,Roots,1935.277239,5.122999,221.172076,NA,NA,NA,NA,63.307609,10.164601,32968859.000000,10.164601,NA,438.833485,17.863825,8.687762,NA,2.305332,NA,319.986316,24.096973,NA,NA,NA
328.000000,1,MS,Grains,NA,NA,NA,34608.171569,0.000000,9219.090715,NA,14.318450,NA,NA,NA,38.356027,NA,NA,NA,0.415298,NA,0.000000,NA,NA,171.821397,0.129067,0.000001
328.000000,1,MS,Phloem,1652.065263,368.793762,NA,NA,NA,NA,794.262146,NA,NA,NA,NA,NA,NA,NA,151.542473,NA,NA,NA,66.188512,NA,NA,NA,NA
328.000000,1,MS,Roots,1939.094875,5.124311,242.317199,NA,NA,NA,NA,63.948670,10.167232,32916776.000000,10.167232,NA,480.788093,17.874443,8.689987,NA,2.301789,NA,320.617539,32.150091,NA,NA,NA
329.000000,1,MS,Grains,NA,NA,NA,34738.824904,0.000000,9256.252244,NA,14.711218,NA,NA,NA,36.012547,NA,NA,NA,0.416866,NA,0.000000,NA,NA,176.534617,0.129588,0.000001
329.000000,1,MS,Phloem,1803.528207,367.914491,NA,NA,NA,NA,867.080869,NA,NA,NA,NA,NA,NA,NA,151.181168,NA,NA,NA,72.256739,NA,NA,NA,NA
329.000000,1,MS,Roots,1943.216033,5.125883,261.173356,NA,NA,NA,NA,64.554914,10.170351,32864693.000000,10.170351,NA,518.201104,17.882479,8.692653,NA,2.299807,NA,321.298947,29.847740,NA,NA,NA
330.000000,1,MS,Grains,NA,NA,NA,34872.759301,0.000000,9291.305485,NA,15.037126,NA,NA,NA,34.205859,NA,NA,NA,0.418473,NA,0.000000,NA,NA,180.445507,0.130078,0.000001
330.000000,1,MS,Phloem,1938.531672,367.474604,NA,NA,NA,NA,931.986381,NA,NA,NA,NA,NA,NA,NA,151.000413,NA,NA,NA,77.665532,NA,NA,NA,NA
330.000000,1,MS,Roots,1947.601170,5.127275,277.226854,NA,NA,NA,NA,65.023164,10.173111,32812610.000000,10.173111,NA,550.053281,17.888473,8.695013,NA,2.298813,NA,322.024003,26.995680,NA,NA,NA
331.000000,1,MS,Grains,NA,NA,NA,35009.313157,0.000000,9324.815223,NA,15.301316,NA,NA,NA,32.865788,NA,NA,NA,0.420112,NA,0.000000,NA,NA,183.615793,0.130547,0.000001
331.000000,1,MS,Phloem,2051.576442,367.216100,NA,NA,NA,NA,986.334828,NA,NA,NA,NA,NA,NA,NA,150.894190,NA,NA,NA,82.194569,NA,NA,NA,NA
331.000000,1,MS,Roots,1952.179892,5.128461,291.810782,NA,NA,NA,NA,65.372209,10.175464,32760527.000000,10.175464,NA,578.989646,17.893356,8.697024,NA,2.298228,NA,322.781067,25.488850,NA,NA,NA
332.000000,1,MS,Grains,NA,NA,NA,35147.957164,0.000000,9357.214282,NA,15.493753,NA,NA,NA,32.032699,NA,NA,NA,0.421775,NA,0.000000,NA,NA,185.925039,0.131001,0.000001
332.000000,1,MS,Phloem,2129.264789,366.847300,NA,NA,NA,NA,1023.684995,NA,NA,NA,NA,NA,NA,NA,150.742644,NA,NA,NA,85.307083,NA,NA,NA,NA
332.000000,1,MS,Roots,1956.900777,5.128973,294.230813,NA,NA,NA,NA,65.592510,10.176414,32708444.000000,10.176414,NA,583.791295,17.894148,8.697892,NA,2.297393,NA,323.561636,12.644036,NA,NA,NA
333.000000,1,MS,Grains,NA,NA,NA,35288.039343,0.000000,9389.000443,NA,15.630270,NA,NA,NA,31.574386,NA,NA,NA,0.423456,NA,0.000000,NA,NA,187.563242,0.131446,0.000001
333.000000,1,MS,Phloem,2175.173814,366.168640,NA,NA,NA,NA,1045.756641,NA,NA,NA,NA,NA,NA,NA,150.463774,NA,NA,NA,87.146387,NA,NA,NA,NA
333.000000,1,MS,Roots,1961.702980,5.128923,296.534843,NA,NA,NA,NA,65.715943,10.176316,32656361.000000,10.176316,NA,588.362784,17.894893,8.697808,NA,2.295854,NA,324.355651,12.519018,NA,NA,NA
334.000000,1,MS,Grains,NA,NA,NA,35428.918352,0.000000,9420.646458,NA,15.646983,NA,NA,NA,31.908300,NA,NA,NA,0.425147,NA,0.000000,NA,NA,187.763793,0.131889,0.000001
334.000000,1,MS,Phloem,2147.051302,364.866711,NA,NA,NA,NA,1032.236203,NA,NA,NA,NA,NA,NA,NA,149.928793,NA,NA,NA,86.019684,NA,NA,NA,NA
334.000000,1,MS,Roots,1966.527950,5.128347,290.707432,NA,NA,NA,NA,65.640903,10.174840,32604278.000000,10.174840,NA,576.800461,17.893107,8.696830,NA,2.292890,NA,325.153431,3.583882,NA,NA,NA
335.000000,1,MS,Grains,NA,NA,NA,35569.348121,0.000000,9453.048908,NA,15.546866,NA,NA,NA,32.969923,NA,NA,NA,0.426832,NA,0.000000,NA,NA,186.562387,0.132343,0.000001
335.000000,1,MS,Phloem,2052.016936,362.639227,NA,NA,NA,NA,986.546604,NA,NA,NA,NA,NA,NA,NA,149.013489,NA,NA,NA,82.212217,NA,NA,NA,NA
335.000000,1,MS,Roots,1971.262739,5.126908,284.949817,NA,NA,NA,NA,65.373501,10.171986,32552195.000000,10.171986,NA,565.376621,17.891270,8.694391,NA,2.287787,NA,325.936299,3.660798,NA,NA,NA
336.000000,1,MS,Grains,NA,NA,NA,35708.581503,0.000000,9486.692658,NA,15.385581,NA,NA,NA,34.357728,NA,NA,NA,0.428503,NA,0.000000,NA,NA,184.626976,0.132814,0.000001
336.000000,1,MS,Phloem,1932.367842,359.599508,NA,NA,NA,NA,929.023001,NA,NA,NA,NA,NA,NA,NA,147.764426,NA,NA,NA,77.418583,NA,NA,NA,NA
336.000000,1,MS,Roots,1975.838435,5.125013,277.649844,NA,NA,NA,NA,65.003072,10.167790,32500112.000000,10.167790,NA,550.892547,17.888819,8.691176,NA,2.280760,NA,326.692863,1.933419,NA,NA,NA
337.000000,1,MS,Grains,NA,NA,NA,35846.154560,0.000000,9521.830518,NA,15.179322,NA,NA,NA,35.945936,NA,NA,NA,0.430154,NA,0.000000,NA,NA,182.151859,0.133306,0.000001
337.000000,1,MS,Phloem,1803.145053,355.833520,NA,NA,NA,NA,866.896660,NA,NA,NA,NA,NA,NA,NA,146.216930,NA,NA,NA,72.241388,NA,NA,NA,NA
337.000000,1,MS,Roots,1980.210992,5.122401,270.398404,NA,NA,NA,NA,64.553496,10.162609,32448029.000000,10.162609,NA,536.504770,17.886251,8.686747,NA,2.271948,NA,327.415839,1.986513,NA,NA,NA
338.000000,1,MS,Grains,NA,NA,NA,35981.689928,0.000000,9558.633891,NA,14.933116,NA,NA,NA,37.683156,NA,NA,NA,0.431780,NA,0.000000,NA,NA,179.197396,0.133821,0.000001
338.000000,1,MS,Phloem,1671.003913,351.392950,NA,NA,NA,NA,803.367266,NA,NA,NA,NA,NA,NA,NA,144.392238,NA,NA,NA,66.947272,NA,NA,NA,NA
338.000000,1,MS,Roots,1984.342721,5.119617,262.297349,NA,NA,NA,NA,64.029820,10.156201,32395946.000000,10.156201,NA,520.431249,17.883208,8.682027,NA,2.261406,NA,328.098995,1.029792,NA,NA,NA
339.000000,1,MS,Grains,NA,NA,NA,36114.831728,0.000000,9597.238706,NA,14.647185,NA,NA,NA,39.546390,NA,NA,NA,0.433378,NA,0.000000,NA,NA,175.766221,0.134361,0.000001
339.000000,1,MS,Phloem,1539.142720,346.298273,NA,NA,NA,NA,739.972462,NA,NA,NA,NA,NA,NA,NA,142.298764,NA,NA,NA,61.664372,NA,NA,NA,NA
339.000000,1,MS,Roots,1988.196146,5.115980,254.226052,NA,NA,NA,NA,63.428290,10.148985,32343863.000000,10.148985,NA,504.416770,17.879981,8.675858,NA,2.249103,NA,328.736135,1.061545,NA,NA,NA
340.000000,1,MS,Grains,NA,NA,NA,36245.212903,0.000000,9637.770767,NA,14.319086,NA,NA,NA,41.546055,NA,NA,NA,0.434943,NA,0.000000,NA,NA,171.829036,0.134929,0.000001
340.000000,1,MS,Phloem,1409.171079,340.719475,NA,NA,NA,NA,677.486096,NA,NA,NA,NA,NA,NA,NA,140.006359,NA,NA,NA,56.457175,NA,NA,NA,NA
340.000000,1,MS,Roots,1991.730455,5.127311,245.261470,NA,NA,NA,NA,62.739384,10.135696,32291780.000000,10.135696,NA,486.629901,17.876142,8.695073,NA,2.235368,NA,329.320512,0.051952,NA,NA,NA
341.000000,1,MS,Grains,NA,NA,NA,36372.436963,0.000000,9680.395118,NA,13.944852,NA,NA,NA,43.735667,NA,NA,NA,0.436469,NA,0.000000,NA,NA,167.338229,0.135526,0.000001
341.000000,1,MS,Phloem,1282.013873,335.068275,NA,NA,NA,NA,616.352823,NA,NA,NA,NA,NA,NA,NA,137.684202,NA,NA,NA,51.362735,NA,NA,NA,NA
341.000000,1,MS,Roots,1994.898977,5.124907,236.300482,NA,NA,NA,NA,61.949087,10.130944,32239697.000000,10.130944,NA,468.850163,17.872011,8.690997,NA,2.221168,NA,329.844408,0.053746,NA,NA,NA
342.000000,1,MS,Grains,NA,NA,NA,36496.067304,0.000000,9725.218637,NA,13.519624,NA,NA,NA,45.862559,NA,NA,NA,0.437953,NA,0.000000,NA,NA,162.235487,0.136153,0.000001
342.000000,1,MS,Phloem,1158.326176,327.448723,NA,NA,NA,NA,556.887585,NA,NA,NA,NA,NA,NA,NA,134.553223,NA,NA,NA,46.407299,NA,NA,NA,NA
342.000000,1,MS,Roots,1997.646713,15.246213,227.294103,NA,NA,NA,NA,61.039220,0.000000,32187614.000000,0.000000,NA,450.980364,17.867528,25.855062,NA,2.201547,NA,330.298729,0.000000,NA,NA,NA
343.000000,1,MS,Grains,NA,NA,NA,36615.621408,0.000000,9772.043024,NA,13.038137,NA,NA,NA,47.754825,NA,NA,NA,0.439387,NA,0.000000,NA,NA,156.457648,0.136809,0.000001
343.000000,1,MS,Phloem,1038.687579,317.033677,NA,NA,NA,NA,499.369029,NA,NA,NA,NA,NA,NA,NA,130.273536,NA,NA,NA,41.614086,NA,NA,NA,NA
343.000000,1,MS,Roots,1999.908502,25.353120,218.290076,NA,NA,NA,NA,59.987367,0.000000,32135531.000000,0.000000,NA,433.115230,17.862675,42.994709,NA,2.173806,NA,330.672702,0.000000,NA,NA,NA
344.000000,1,MS,Grains,NA,NA,NA,36730.691726,0.000000,9820.812678,NA,12.537834,NA,NA,NA,49.815749,NA,NA,NA,0.440768,NA,0.000000,NA,NA,150.454012,0.137491,0.000001
344.000000,1,MS,Phloem,931.530585,308.432409,NA,NA,NA,NA,447.851243,NA,NA,NA,NA,NA,NA,NA,126.739156,NA,NA,NA,37.320937,NA,NA,NA,NA
344.000000,1,MS,Roots,2001.618856,7.872329,214.606609,NA,NA,NA,NA,58.857746,15.619149,32083448.000000,15.619149,NA,425.806764,17.860577,13.350172,NA,2.150052,NA,330.955499,5.949424,NA,NA,NA
345.000000,1,MS,Grains,NA,NA,NA,36841.403862,0.000000,9871.590441,NA,12.070825,NA,NA,NA,51.664185,NA,NA,NA,0.442097,NA,0.000000,NA,NA,144.849896,0.138202,0.000001
345.000000,1,MS,Phloem,843.586514,300.885335,NA,NA,NA,NA,405.570440,NA,NA,NA,NA,NA,NA,NA,123.637958,NA,NA,NA,33.797537,NA,NA,NA,NA
345.000000,1,MS,Roots,2002.770030,5.463375,210.995415,NA,NA,NA,NA,57.758661,10.839647,32031365.000000,10.839647,NA,418.641697,17.858447,9.264983,NA,2.128549,NA,331.145838,6.028259,NA,NA,NA
346.000000,1,MS,Grains,NA,NA,NA,36948.354693,0.000000,9923.816279,NA,11.733298,NA,NA,NA,52.548780,NA,NA,NA,0.443380,NA,0.000000,NA,NA,140.799579,0.138933,0.000001
346.000000,1,MS,Phloem,784.965260,292.962288,NA,NA,NA,NA,377.387144,NA,NA,NA,NA,NA,NA,NA,120.382268,NA,NA,NA,31.448929,NA,NA,NA,NA
346.000000,1,MS,Roots,2003.413063,5.127286,215.755283,NA,NA,NA,NA,56.917901,10.173052,31979282.000000,10.173052,NA,428.085879,17.861255,8.695031,NA,2.105277,NA,331.252160,15.141729,NA,NA,NA
347.000000,1,MS,Grains,NA,NA,NA,37053.217864,0.000000,9976.271523,NA,11.598438,NA,NA,NA,52.196939,NA,NA,NA,0.444639,NA,0.000000,NA,NA,139.181252,0.139668,0.000001
347.000000,1,MS,Phloem,760.082307,285.052546,NA,NA,NA,NA,365.424186,NA,NA,NA,NA,NA,NA,NA,117.132046,NA,NA,NA,30.452015,NA,NA,NA,NA
347.000000,1,MS,Roots,2003.746030,5.076431,220.252798,NA,NA,NA,NA,56.530241,10.072152,31927199.000000,10.072152,NA,437.009521,17.863796,8.608790,NA,2.081298,NA,331.307214,14.862163,NA,NA,NA
348.000000,1,MS,Grains,NA,NA,NA,37158.736071,0.000000,10027.284278,NA,11.983472,NA,NA,NA,49.171617,NA,NA,NA,0.445905,NA,0.000000,NA,NA,143.801659,0.140382,0.000001
348.000000,1,MS,Phloem,813.056403,278.016944,NA,NA,NA,NA,390.892501,NA,NA,NA,NA,NA,NA,NA,114.241019,NA,NA,NA,32.574375,NA,NA,NA,NA
348.000000,1,MS,Roots,2004.117335,5.065489,232.383373,NA,NA,NA,NA,57.332838,10.050495,31875116.000000,10.050495,NA,461.078121,17.870158,8.590233,NA,2.059313,NA,331.368607,22.926858,NA,NA,NA
349.000000,1,MS,Grains,NA,NA,NA,37270.390974,0.000000,10073.912655,NA,12.862675,NA,NA,NA,43.997156,NA,NA,NA,0.447245,NA,0.000000,NA,NA,154.352099,0.141035,0.000001
349.000000,1,MS,Phloem,957.627998,272.966218,NA,NA,NA,NA,460.398076,NA,NA,NA,NA,NA,NA,NA,112.165606,NA,NA,NA,38.366506,NA,NA,NA,NA
349.000000,1,MS,Roots,2005.203588,5.061202,243.549557,NA,NA,NA,NA,59.151990,10.041991,31823033.000000,10.041991,NA,483.233248,17.875463,8.582964,NA,2.043134,NA,331.548212,21.925412,NA,NA,NA
350.000000,1,MS,Grains,NA,NA,NA,37389.675416,0.000000,10115.773136,NA,13.582882,NA,NA,NA,40.099498,NA,NA,NA,0.448676,NA,0.000000,NA,NA,162.994579,0.141621,0.000001
350.000000,1,MS,Phloem,1096.579396,269.777582,NA,NA,NA,NA,527.201633,NA,NA,NA,NA,NA,NA,NA,110.855351,NA,NA,NA,43.933469,NA,NA,NA,NA
350.000000,1,MS,Roots,2007.132479,5.059084,255.534286,NA,NA,NA,NA,60.520438,10.037795,31770950.000000,10.037795,NA,507.012471,17.880651,8.579372,NA,2.032744,NA,331.867143,22.782743,NA,NA,NA
351.000000,1,MS,Grains,NA,NA,NA,37514.187195,0.000000,10154.582215,NA,14.061896,NA,NA,NA,37.668941,NA,NA,NA,0.450170,NA,0.000000,NA,NA,168.742750,0.142164,0.000001
351.000000,1,MS,Phloem,1198.524012,267.550043,NA,NA,NA,NA,576.213467,NA,NA,NA,NA,NA,NA,NA,109.940024,NA,NA,NA,48.017789,NA,NA,NA,NA
351.000000,1,MS,Roots,2009.586429,5.058007,266.574961,NA,NA,NA,NA,61.352475,10.035658,31718867.000000,10.035658,NA,528.918573,17.885024,8.577546,NA,2.025402,NA,332.272888,21.801181,NA,NA,NA
352.000000,1,MS,Grains,NA,NA,NA,37642.594858,0.000000,10191.260320,NA,14.470180,NA,NA,NA,35.719052,NA,NA,NA,0.451711,NA,0.000000,NA,NA,173.642161,0.142678,0.000001
