t,plant,axis,phytomer,organ,element,green_area,SLN,relative_delta_green_area,mstruct_growth,Nstruct_N_growth,mstruct_senescence,mstruct,Nstruct
156,1,MS,0,Roots,enclosed,,,,18.411705,0.821951,0.000625,0.495866,0.009845
156,1,MS,1,Internode,enclosed,0.001129,1.64401,0,,,,0.1415,0.00064
156,1,MS,1,Internode,exposed,0.000371,1.69337,0,,,,0.0465,0.00021
156,1,MS,1,Lamina,exposed,0.00346,1.190245,0,,,,0.14,0.00102
156,1,MS,1,Sheath,exposed,0.0006,3.437727,0,,,,0.103,0.00068
156,1,MS,2,Internode,enclosed,0.0004,3.54969,0,,,,0.18,0.00033
156,1,MS,2,Lamina,exposed,0.0034,0.789316,0,,,,0.09,0.00083
156,1,MS,2,Sheath,exposed,0.0005,1.819696,0,,,,0.069,0.00021
156,1,MS,3,Internode,enclosed,0.00025,4.315839,0,,,,0.154,0.00014
156,1,MS,3,Lamina,exposed,0.00228,0.622309,0,,,,0.05,0.00053
156,1,MS,3,Sheath,exposed,0.000323,1.187743,0,,,,0.034744,0.000089
156,1,MS,4,Peduncle,enclosed,0.00159,1.616712,0,,,,0.17,0.00086
156,1,MS,4,Peduncle,exposed,0.000811,1.67194,0,,,,0.087103,0.000441
156,1,MS,5,Chaff,exposed,0.00075,5.042654,0,,,,0.21,0.00107
157,1,MS,0,Roots,enclosed,,,,18.442965,0.823347,0.000625,0.495818,0.009844
157,1,MS,1,Internode,enclosed,0.001129,1.643272,0,,,,0.1415,0.00064
157,1,MS,1,Internode,exposed,0.000371,1.693136,0,,,,0.0465,0.00021
157,1,MS,1,Lamina,exposed,0.00346,1.186713,0,,,,0.14,0.00102
157,1,MS,1,Sheath,exposed,0.0006,3.432896,0,,,,0.103,0.00068
157,1,MS,2,Internode,enclosed,0.0004,3.554463,0,,,,0.18,0.00033
157,1,MS,2,Lamina,exposed,0.0034,0.787213,0,,,,0.09,0.00083
157,1,MS,2,Sheath,exposed,0.0005,1.818217,0,,,,0.069,0.00021
157,1,MS,3,Internode,enclosed,0.00025,4.32233,0,,,,0.154,0.00014
157,1,MS,3,Lamina,exposed,0.00228,0.620859,0,,,,0.05,0.00053
157,1,MS,3,Sheath,exposed,0.000323,1.187728,0,,,,0.034744,0.000089
157,1,MS,4,Peduncle,enclosed,0.00159,1.615173,0,,,,0.17,0.00086
157,1,MS,4,Peduncle,exposed,0.000811,1.671249,0,,,,0.087103,0.000441
157,1,MS,5,Chaff,exposed,0.00075,5.035375,0,,,,0.21,0.00107
158,1,MS,0,Roots,enclosed,,,,18.442965,0.823347,0.000625,0.495818,0.009844
158,1,MS,1,Internode,enclosed,0.001129,1.642584,0,,,,0.1415,0.00064
158,1,MS,1,Internode,exposed,0.000371,1.692878,0,,,,0.0465,0.00021
158,1,MS,1,Lamina,exposed,0.00346,1.183238,0,,,,0.14,0.00102
158,1,MS,1,Sheath,exposed,0.0006,3.428066,0,,,,0.103,0.00068
158,1,MS,2,Internode,enclosed,0.0004,3.559217,0,,,,0.18,0.00033
158,1,MS,2,Lamina,exposed,0.0034,0.785157,0,,,,0.09,0.00083
158,1,MS,2,Sheath,exposed,0.0005,1.816749,0,,,,0.069,0.00021
158,1,MS,3,Internode,enclosed,0.00025,4.328754,0,,,,0.154,0.00014
158,1,MS,3,Lamina,exposed,0.00228,0.619459,0,,,,0.05,0.00053
158,1,MS,3,Sheath,exposed,0.000323,1.187702,0,,,,0.034744,0.000089
158,1,MS,4,Peduncle,enclosed,0.00159,1.613694,0,,,,0.17,0.00086
158,1,MS,4,Peduncle,exposed,0.000811,1.670478,0,,,,0.087103,0.000441
158,1,MS,5,Chaff,exposed,0.00075,5.02804,0,,,,0.21,0.00107
159,1,MS,0,Roots,enclosed,,,,18.472198,0.824652,0.000625,0.49577,0.009843
159,1,MS,1,Internode,enclosed,0.001129,1.642832,0,,,,0.1415,0.00064
159,1,MS,1,Internode,exposed,0.000371,1.693177,0,,,,0.0465,0.00021
159,1,MS,1,Lamina,exposed,0.00346,1.179394,0,,,,0.14,0.00102
159,1,MS,1,Sheath,exposed,0.0006,3.423333,0,,,,0.103,0.00068
159,1,MS,2,Internode,enclosed,0.0004,3.564785,0,,,,0.18,0.00033
159,1,MS,2,Lamina,exposed,0.0034,0.78317,0,,,,0.09,0.00083
159,1,MS,2,Sheath,exposed,0.0005,1.816025,0,,,,0.069,0.00021
159,1,MS,3,Internode,enclosed,0.00025,4.336031,0,,,,0.154,0.00014
159,1,MS,3,Lamina,exposed,0.00228,0.618601,0,,,,0.05,0.00053
159,1,MS,3,Sheath,exposed,0.000323,1.188507,0,,,,0.034744,0.000089
159,1,MS,4,Peduncle,enclosed,0.00159,1.612941,0,,,,0.17,0.00086
159,1,MS,4,Peduncle,exposed,0.000811,1.66932,0,,,,0.087103,0.000441
159,1,MS,5,Chaff,exposed,0.00075,5.019926,0,,,,0.21,0.00107
160,1,MS,0,Roots,enclosed,,,,18.472198,0.824652,0.000625,0.49577,0.009843
160,1,MS,1,Internode,enclosed,0.001129,1.643197,0,,,,0.1415,0.00064
160,1,MS,1,Internode,exposed,0.000371,1.69362,0,,,,0.0465,0.00021
160,1,MS,1,Lamina,exposed,0.00346,1.176027,0,,,,0.14,0.00102
160,1,MS,1,Sheath,exposed,0.0006,3.418827,0,,,,0.103,0.00068
160,1,MS,2,Internode,enclosed,0.0004,3.570406,0,,,,0.18,0.00033
160,1,MS,2,Lamina,exposed,0.0034,0.781447,0,,,,0.09,0.00083
160,1,MS,2,Sheath,exposed,0.0005,1.815443,0,,,,0.069,0.00021
160,1,MS,3,Internode,enclosed,0.00025,4.343326,0,,,,0.154,0.00014
160,1,MS,3,Lamina,exposed,0.00228,0.617905,0,,,,0.05,0.00053
160,1,MS,3,Sheath,exposed,0.000323,1.189449,0,,,,0.034744,0.000089
160,1,MS,4,Peduncle,enclosed,0.00159,1.612327,0,,,,0.17,0.00086
160,1,MS,4,Peduncle,exposed,0.000811,1.668416,0,,,,0.087103,0.000441
160,1,MS,5,Chaff,exposed,0.00075,5.012242,0,,,,0.21,0.00107
161,1,MS,0,Roots,enclosed,,,,18.513144,0.82648,0.000625,0.495724,0.009842
161,1,MS,1,Internode,enclosed,0.001129,1.642559,0,,,,0.1415,0.00064
161,1,MS,1,Internode,exposed,0.000371,1.693471,0,,,,0.0465,0.00021
161,1,MS,1,Lamina,exposed,0.00346,1.173424,0,,,,0.14,0.00102
161,1,MS,1,Sheath,exposed,0.0006,3.414385,0,,,,0.103,0.00068
161,1,MS,2,Internode,enclosed,0.0004,3.574995,0,,,,0.18,0.00033
161,1,MS,2,Lamina,exposed,0.0034,0.779895,0,,,,0.09,0.00083
161,1,MS,2,Sheath,exposed,0.0005,1.814092,0,,,,0.069,0.00021
161,1,MS,3,Internode,enclosed,0.00025,4.349467,0,,,,0.154,0.00014
161,1,MS,3,Lamina,exposed,0.00228,0.616732,0,,,,0.05,0.00053
161,1,MS,3,Sheath,exposed,0.000323,1.189461,0,,,,0.034744,0.000089
161,1,MS,4,Peduncle,enclosed,0.00159,1.611002,0,,,,0.17,0.00086
161,1,MS,4,Peduncle,exposed,0.000811,1.668069,0,,,,0.087103,0.000441
161,1,MS,5,Chaff,exposed,0.00075,5.005678,0,,,,0.21,0.00107
162,1,MS,0,Roots,enclosed,,,,18.513144,0.82648,0.000625,0.495724,0.009842
162,1,MS,1,Internode,enclosed,0.001129,1.641916,0,,,,0.1415,0.00064
162,1,MS,1,Internode,exposed,0.000371,1.69325,0,,,,0.0465,0.00021
162,1,MS,1,Lamina,exposed,0.00346,1.170588,0,,,,0.14,0.00102
162,1,MS,1,Sheath,exposed,0.0006,3.409833,0,,,,0.103,0.00068
162,1,MS,2,Internode,enclosed,0.0004,3.579481,0,,,,0.18,0.00033
162,1,MS,2,Lamina,exposed,0.0034,0.778233,0,,,,0.09,0.00083
162,1,MS,2,Sheath,exposed,0.0005,1.812699,0,,,,0.069,0.00021
162,1,MS,3,Internode,enclosed,0.00025,4.355462,0,,,,0.154,0.00014
162,1,MS,3,Lamina,exposed,0.00228,0.61553,0,,,,0.05,0.00053
162,1,MS,3,Sheath,exposed,0.000323,1.189425,0,,,,0.034744,0.000089
162,1,MS,4,Peduncle,enclosed,0.00159,1.609662,0,,,,0.17,0.00086
162,1,MS,4,Peduncle,exposed,0.000811,1.667522,0,,,,0.087103,0.000441
162,1,MS,5,Chaff,exposed,0.00075,4.99882,0,,,,0.21,0.00107
163,1,MS,0,Roots,enclosed,,,,18.547783,0.828026,0.000625,0.495679,0.009841
163,1,MS,1,Internode,enclosed,0.001129,1.641426,0,,,,0.1415,0.00064
163,1,MS,1,Internode,exposed,0.000371,1.693033,0,,,,0.0465,0.00021
163,1,MS,1,Lamina,exposed,0.00346,1.167926,0,,,,0.14,0.00102
163,1,MS,1,Sheath,exposed,0.0006,3.405147,0,,,,0.103,0.00068
163,1,MS,2,Internode,enclosed,0.0004,3.584021,0,,,,0.18,0.00033
163,1,MS,2,Lamina,exposed,0.0034,0.776496,0,,,,0.09,0.00083
163,1,MS,2,Sheath,exposed,0.0005,1.811347,0,,,,0.069,0.00021
163,1,MS,3,Internode,enclosed,0.00025,4.361489,0,,,,0.154,0.00014
163,1,MS,3,Lamina,exposed,0.00228,0.614387,0,,,,0.05,0.00053
163,1,MS,3,Sheath,exposed,0.000323,1.189441,0,,,,0.034744,0.000089
163,1,MS,4,Peduncle,enclosed,0.00159,1.608392,0,,,,0.17,0.00086
163,1,MS,4,Peduncle,exposed,0.000811,1.666855,0,,,,0.087103,0.000441
163,1,MS,5,Chaff,exposed,0.00075,4.991979,0,,,,0.21,0.00107
164,1,MS,0,Roots,enclosed,,,,18.547783,0.828026,0.000625,0.495679,0.009841
164,1,MS,1,Internode,enclosed,0.001129,1.641005,0,,,,0.1415,0.00064
164,1,MS,1,Internode,exposed,0.000371,1.69287,0,,,,0.0465,0.00021
164,1,MS,1,Lamina,exposed,0.00346,1.165347,0,,,,0.14,0.00102
164,1,MS,1,Sheath,exposed,0.0006,3.400569,0,,,,0.103,0.00068
164,1,MS,2,Internode,enclosed,0.0004,3.588572,0,,,,0.18,0.00033
164,1,MS,2,Lamina,exposed,0.0034,0.774864,0,,,,0.09,0.00083
164,1,MS,2,Sheath,exposed,0.0005,1.810064,0,,,,0.069,0.00021
164,1,MS,3,Internode,enclosed,0.00025,4.367495,0,,,,0.154,0.00014
164,1,MS,3,Lamina,exposed,0.00228,0.613333,0,,,,0.05,0.00053
164,1,MS,3,Sheath,exposed,0.000323,1.189506,0,,,,0.034744,0.000089
164,1,MS,4,Peduncle,enclosed,0.00159,1.60721,0,,,,0.17,0.00086
164,1,MS,4,Peduncle,exposed,0.000811,1.666262,0,,,,0.087103,0.000441
164,1,MS,5,Chaff,exposed,0.00075,4.985242,0,,,,0.21,0.00107
165,1,MS,0,Roots,enclosed,,,,18.588689,0.829852,0.000625,0.495635,0.009841
165,1,MS,1,Internode,enclosed,0.001129,1.641998,0,,,,0.1415,0.00064
165,1,MS,1,Internode,exposed,0.000371,1.693728,0,,,,0.0465,0.00021
165,1,MS,1,Lamina,exposed,0.00346,1.161216,0,,,,0.14,0.00102
165,1,MS,1,Sheath,exposed,0.0006,3.396446,0,,,,0.103,0.00068
165,1,MS,2,Internode,enclosed,0.0004,3.594486,0,,,,0.18,0.00033
165,1,MS,2,Lamina,exposed,0.0034,0.773364,0,,,,0.09,0.00083
165,1,MS,2,Sheath,exposed,0.0005,1.810063,0,,,,0.069,0.00021
165,1,MS,3,Internode,enclosed,0.00025,4.374896,0,,,,0.154,0.00014
165,1,MS,3,Lamina,exposed,0.00228,0.613135,0,,,,0.05,0.00053
165,1,MS,3,Sheath,exposed,0.000323,1.191046,0,,,,0.034744,0.000089
165,1,MS,4,Peduncle,enclosed,0.00159,1.60723,0,,,,0.17,0.00086
165,1,MS,4,Peduncle,exposed,0.000811,1.665153,0,,,,0.087103,0.000441
165,1,MS,5,Chaff,exposed,0.00075,4.97685,0,,,,0.21,0.00107
166,1,MS,0,Roots,enclosed,,,,18.588689,0.829852,0.000625,0.495635,0.009841
166,1,MS,1,Internode,enclosed,0.001129,1.642979,0,,,,0.1415,0.00064
166,1,MS,1,Internode,exposed,0.000371,1.69464,0,,,,0.0465,0.00021
166,1,MS,1,Lamina,exposed,0.00346,1.157496,0,,,,0.14,0.00102
166,1,MS,1,Sheath,exposed,0.0006,3.392422,0,,,,0.103,0.00068
166,1,MS,2,Internode,enclosed,0.0004,3.60034,0,,,,0.18,0.00033
166,1,MS,2,Lamina,exposed,0.0034,0.771973,0,,,,0.09,0.00083
166,1,MS,2,Sheath,exposed,0.0005,1.810096,0,,,,0.069,0.00021
166,1,MS,3,Internode,enclosed,0.00025,4.382222,0,,,,0.154,0.00014
166,1,MS,3,Lamina,exposed,0.00228,0.612958,0,,,,0.05,0.00053
166,1,MS,3,Sheath,exposed,0.000323,1.192634,0,,,,0.034744,0.000089
166,1,MS,4,Peduncle,enclosed,0.00159,1.607242,0,,,,0.17,0.00086
166,1,MS,4,Peduncle,exposed,0.000811,1.664196,0,,,,0.087103,0.000441
166,1,MS,5,Chaff,exposed,0.00075,4.968815,0,,,,0.21,0.00107
167,1,MS,0,Roots,enclosed,,,,18.635598,0.831946,0.000625,0.495593,0.00984
167,1,MS,1,Internode,enclosed,0.001129,1.641116,0,,,,0.1415,0.00064
167,1,MS,1,Internode,exposed,0.000371,1.692667,0,,,,0.0465,0.00021
167,1,MS,1,Lamina,exposed,0.00346,1.150974,0,,,,0.14,0.00102
167,1,MS,1,Sheath,exposed,0.0006,3.38542,0,,,,0.103,0.00068
167,1,MS,2,Internode,enclosed,0.0004,3.60316,0,,,,0.18,0.00033
167,1,MS,2,Lamina,exposed,0.0034,0.767824,0,,,,0.09,0.00083
167,1,MS,2,Sheath,exposed,0.0005,1.80716,0,,,,0.069,0.00021
167,1,MS,3,Internode,enclosed,0.00025,4.386497,0,,,,0.154,0.00014
167,1,MS,3,Lamina,exposed,0.00228,0.610048,0,,,,0.05,0.00053
167,1,MS,3,Sheath,exposed,0.000323,1.191206,0,,,,0.034744,0.000089
167,1,MS,4,Peduncle,enclosed,0.00159,1.604359,0,,,,0.17,0.00086
167,1,MS,4,Peduncle,exposed,0.000811,1.660324,0,,,,0.087103,0.000441
167,1,MS,5,Chaff,exposed,0.00075,4.957787,0,,,,0.21,0.00107
168,1,MS,0,Roots,enclosed,,,,18.635598,0.831946,0.000625,0.495593,0.00984
168,1,MS,1,Internode,enclosed,0.001129,1.639375,0,,,,0.1415,0.00064
168,1,MS,1,Internode,exposed,0.000371,1.690782,0,,,,0.0465,0.00021
168,1,MS,1,Lamina,exposed,0.00346,1.145187,0,,,,0.14,0.00102
168,1,MS,1,Sheath,exposed,0.0006,3.37866,0,,,,0.103,0.00068
168,1,MS,2,Internode,enclosed,0.0004,3.605885,0,,,,0.18,0.00033
168,1,MS,2,Lamina,exposed,0.0034,0.764121,0,,,,0.09,0.00083
168,1,MS,2,Sheath,exposed,0.0005,1.804339,0,,,,0.069,0.00021
168,1,MS,3,Internode,enclosed,0.00025,4.390579,0,,,,0.154,0.00014
168,1,MS,3,Lamina,exposed,0.00228,0.607411,0,,,,0.05,0.00053
168,1,MS,3,Sheath,exposed,0.000323,1.189846,0,,,,0.034744,0.000089
168,1,MS,4,Peduncle,enclosed,0.00159,1.601673,0,,,,0.17,0.00086
168,1,MS,4,Peduncle,exposed,0.000811,1.656726,0,,,,0.087103,0.000441
168,1,MS,5,Chaff,exposed,0.00075,4.947219,0,,,,0.21,0.00107
169,1,MS,0,Roots,enclosed,,,,18.677544,0.833819,0.000624,0.495553,0.009839
169,1,MS,1,Internode,enclosed,0.001129,1.637701,0,,,,0.1415,0.00064
169,1,MS,1,Internode,exposed,0.000371,1.688957,0,,,,0.0465,0.00021
169,1,MS,1,Lamina,exposed,0.00346,1.139942,0,,,,0.14,0.00102
169,1,MS,1,Sheath,exposed,0.0006,3.372059,0,,,,0.103,0.00068
169,1,MS,2,Internode,enclosed,0.0004,3.608363,0,,,,0.18,0.00033
169,1,MS,2,Lamina,exposed,0.0034,0.760762,0,,,,0.09,0.00083
169,1,MS,2,Sheath,exposed,0.0005,1.801588,0,,,,0.069,0.00021
169,1,MS,3,Internode,enclosed,0.00025,4.394285,0,,,,0.154,0.00014
169,1,MS,3,Lamina,exposed,0.00228,0.604995,0,,,,0.05,0.00053
169,1,MS,3,Sheath,exposed,0.000323,1.188533,0,,,,0.034744,0.000089
169,1,MS,4,Peduncle,enclosed,0.00159,1.599113,0,,,,0.17,0.00086
169,1,MS,4,Peduncle,exposed,0.000811,1.653337,0,,,,0.087103,0.000441
169,1,MS,5,Chaff,exposed,0.00075,4.936912,0,,,,0.21,0.00107
170,1,MS,0,Roots,enclosed,,,,18.677544,0.833819,0.000624,0.495553,0.009839
170,1,MS,1,Internode,enclosed,0.001129,1.636051,0,,,,0.1415,0.00064
170,1,MS,1,Internode,exposed,0.000371,1.687168,0,,,,0.0465,0.00021
170,1,MS,1,Lamina,exposed,0.00346,1.135102,0,,,,0.14,0.00102
170,1,MS,1,Sheath,exposed,0.0006,3.365553,0,,,,0.103,0.00068
170,1,MS,2,Internode,enclosed,0.0004,3.610486,0,,,,0.18,0.00033
170,1,MS,2,Lamina,exposed,0.0034,0.75767,0,,,,0.09,0.00083
170,1,MS,2,Sheath,exposed,0.0005,1.798877,0,,,,0.069,0.00021
170,1,MS,3,Internode,enclosed,0.00025,4.397488,0,,,,0.154,0.00014
170,1,MS,3,Lamina,exposed,0.00228,0.602759,0,,,,0.05,0.00053
170,1,MS,3,Sheath,exposed,0.000323,1.187249,0,,,,0.034744,0.000089
170,1,MS,4,Peduncle,enclosed,0.00159,1.596627,0,,,,0.17,0.00086
170,1,MS,4,Peduncle,exposed,0.000811,1.650104,0,,,,0.087103,0.000441
170,1,MS,5,Chaff,exposed,0.00075,4.926722,0,,,,0.21,0.00107
171,1,MS,0,Roots,enclosed,,,,18.709702,0.835255,0.000624,0.495513,0.009838
171,1,MS,1,Internode,enclosed,0.001129,1.634392,0,,,,0.1415,0.00064
171,1,MS,1,Internode,exposed,0.000371,1.685396,0,,,,0.0465,0.00021
171,1,MS,1,Lamina,exposed,0.00346,1.13057,0,,,,0.14,0.00102
171,1,MS,1,Sheath,exposed,0.0006,3.359096,0,,,,0.103,0.00068
171,1,MS,2,Internode,enclosed,0.0004,3.612182,0,,,,0.18,0.00033
171,1,MS,2,Lamina,exposed,0.0034,0.754787,0,,,,0.09,0.00083
171,1,MS,2,Sheath,exposed,0.0005,1.796178,0,,,,0.069,0.00021
171,1,MS,3,Internode,enclosed,0.00025,4.400102,0,,,,0.154,0.00014
171,1,MS,3,Lamina,exposed,0.00228,0.600671,0,,,,0.05,0.00053
171,1,MS,3,Sheath,exposed,0.000323,1.185982,0,,,,0.034744,0.000089
171,1,MS,4,Peduncle,enclosed,0.00159,1.594176,0,,,,0.17,0.00086
171,1,MS,4,Peduncle,exposed,0.000811,1.646988,0,,,,0.087103,0.000441
171,1,MS,5,Chaff,exposed,0.00075,4.916547,0,,,,0.21,0.00107
172,1,MS,0,Roots,enclosed,,,,18.709702,0.835255,0.000624,0.495513,0.009838
172,1,MS,1,Internode,enclosed,0.001129,1.6327,0,,,,0.1415,0.00064
172,1,MS,1,Internode,exposed,0.000371,1.683626,0,,,,0.0465,0.00021
172,1,MS,1,Lamina,exposed,0.00346,1.126271,0,,,,0.14,0.00102
172,1,MS,1,Sheath,exposed,0.0006,3.352649,0,,,,0.103,0.00068
172,1,MS,2,Internode,enclosed,0.0004,3.613403,0,,,,0.18,0.00033
172,1,MS,2,Lamina,exposed,0.0034,0.75207,0,,,,0.09,0.00083
172,1,MS,2,Sheath,exposed,0.0005,1.79347,0,,,,0.069,0.00021
172,1,MS,3,Internode,enclosed,0.00025,4.402067,0,,,,0.154,0.00014
172,1,MS,3,Lamina,exposed,0.00228,0.598706,0,,,,0.05,0.00053
172,1,MS,3,Sheath,exposed,0.000323,1.18472,0,,,,0.034744,0.000089
172,1,MS,4,Peduncle,enclosed,0.00159,1.591728,0,,,,0.17,0.00086
172,1,MS,4,Peduncle,exposed,0.000811,1.643956,0,,,,0.087103,0.000441
172,1,MS,5,Chaff,exposed,0.00075,4.90631,0,,,,0.21,0.00107
173,1,MS,0,Roots,enclosed,,,,18.728795,0.836107,0.000624,0.495474,0.009838
173,1,MS,1,Internode,enclosed,0.001129,1.630955,0,,,,0.1415,0.00064
173,1,MS,1,Internode,exposed,0.000371,1.681845,0,,,,0.0465,0.00021
173,1,MS,1,Lamina,exposed,0.00346,1.122153,0,,,,0.14,0.00102
173,1,MS,1,Sheath,exposed,0.0006,3.346185,0,,,,0.103,0.00068
173,1,MS,2,Internode,enclosed,0.0004,3.614119,0,,,,0.18,0.00033
173,1,MS,2,Lamina,exposed,0.0034,0.749485,0,,,,0.09,0.00083
173,1,MS,2,Sheath,exposed,0.0005,1.790739,0,,,,0.069,0.00021
173,1,MS,3,Internode,enclosed,0.00025,4.403349,0,,,,0.154,0.00014
173,1,MS,3,Lamina,exposed,0.00228,0.596842,0,,,,0.05,0.00053
173,1,MS,3,Sheath,exposed,0.000323,1.183454,0,,,,0.034744,0.000089
173,1,MS,4,Peduncle,enclosed,0.00159,1.589261,0,,,,0.17,0.00086
173,1,MS,4,Peduncle,exposed,0.000811,1.640981,0,,,,0.087103,0.000441
173,1,MS,5,Chaff,exposed,0.00075,4.895956,0,,,,0.21,0.00107
174,1,MS,0,Roots,enclosed,,,,18.728795,0.836107,0.000624,0.495474,0.009838
174,1,MS,1,Internode,enclosed,0.001129,1.629143,0,,,,0.1415,0.00064
174,1,MS,1,Internode,exposed,0.000371,1.680042,0,,,,0.0465,0.00021
174,1,MS,1,Lamina,exposed,0.00346,1.118172,0,,,,0.14,0.00102
174,1,MS,1,Sheath,exposed,0.0006,3.339681,0,,,,0.103,0.00068
174,1,MS,2,Internode,enclosed,0.0004,3.61431,0,,,,0.18,0.00033
174,1,MS,2,Lamina,exposed,0.0034,0.747007,0,,,,0.09,0.00083
174,1,MS,2,Sheath,exposed,0.0005,1.787969,0,,,,0.069,0.00021
174,1,MS,3,Internode,enclosed,0.00025,4.403927,0,,,,0.154,0.00014
174,1,MS,3,Lamina,exposed,0.00228,0.595063,0,,,,0.05,0.00053
174,1,MS,3,Sheath,exposed,0.000323,1.182176,0,,,,0.034744,0.000089
174,1,MS,4,Peduncle,enclosed,0.00159,1.586757,0,,,,0.17,0.00086
174,1,MS,4,Peduncle,exposed,0.000811,1.638041,0,,,,0.087103,0.000441
174,1,MS,5,Chaff,exposed,0.00075,4.885446,0,,,,0.21,0.00107
175,1,MS,0,Roots,enclosed,,,,18.73094,0.836203,0.000624,0.495435,0.009837
175,1,MS,1,Internode,enclosed,0.001129,1.627251,0,,,,0.1415,0.00064
175,1,MS,1,Internode,exposed,0.000371,1.678209,0,,,,0.0465,0.00021
175,1,MS,1,Lamina,exposed,0.00346,1.114296,0,,,,0.14,0.00102
175,1,MS,1,Sheath,exposed,0.0006,3.333117,0,,,,0.103,0.00068
175,1,MS,2,Internode,enclosed,0.0004,3.613967,0,,,,0.18,0.00033
175,1,MS,2,Lamina,exposed,0.0034,0.744613,0,,,,0.09,0.00083
175,1,MS,2,Sheath,exposed,0.0005,1.78515,0,,,,0.069,0.00021
175,1,MS,3,Internode,enclosed,0.00025,4.403791,0,,,,0.154,0.00014
175,1,MS,3,Lamina,exposed,0.00228,0.593353,0,,,,0.05,0.00053
175,1,MS,3,Sheath,exposed,0.000323,1.180879,0,,,,0.034744,0.000089
175,1,MS,4,Peduncle,enclosed,0.00159,1.584201,0,,,,0.17,0.00086
175,1,MS,4,Peduncle,exposed,0.000811,1.635119,0,,,,0.087103,0.000441
175,1,MS,5,Chaff,exposed,0.00075,4.874749,0,,,,0.21,0.00107
176,1,MS,0,Roots,enclosed,,,,18.73094,0.836203,0.000624,0.495435,0.009837
176,1,MS,1,Internode,enclosed,0.001129,1.625271,0,,,,0.1415,0.00064
176,1,MS,1,Internode,exposed,0.000371,1.676338,0,,,,0.0465,0.00021
176,1,MS,1,Lamina,exposed,0.00346,1.110501,0,,,,0.14,0.00102
176,1,MS,1,Sheath,exposed,0.0006,3.326483,0,,,,0.103,0.00068
176,1,MS,2,Internode,enclosed,0.0004,3.613079,0,,,,0.18,0.00033
176,1,MS,2,Lamina,exposed,0.0034,0.742288,0,,,,0.09,0.00083
176,1,MS,2,Sheath,exposed,0.0005,1.782273,0,,,,0.069,0.00021
176,1,MS,3,Internode,enclosed,0.00025,4.402934,0,,,,0.154,0.00014
176,1,MS,3,Lamina,exposed,0.00228,0.591702,0,,,,0.05,0.00053
176,1,MS,3,Sheath,exposed,0.000323,1.179557,0,,,,0.034744,0.000089
176,1,MS,4,Peduncle,enclosed,0.00159,1.581584,0,,,,0.17,0.00086
176,1,MS,4,Peduncle,exposed,0.000811,1.6322,0,,,,0.087103,0.000441
176,1,MS,5,Chaff,exposed,0.00075,4.863848,0,,,,0.21,0.00107
177,1,MS,0,Roots,enclosed,,,,18.711089,0.835316,0.000624,0.495395,0.009836
177,1,MS,1,Internode,enclosed,0.001129,1.636393,0,,,,0.1415,0.00064
177,1,MS,1,Internode,exposed,0.000371,1.691517,0,,,,0.0465,0.00021
177,1,MS,1,Lamina,exposed,0.00346,1.151702,0,,,,0.14,0.00102
177,1,MS,1,Sheath,exposed,0.0006,3.342982,0,,,,0.103,0.00068
177,1,MS,2,Internode,enclosed,0.0004,3.626159,0,,,,0.18,0.00033
177,1,MS,2,Lamina,exposed,0.0034,0.764577,0,,,,0.09,0.00083
177,1,MS,2,Sheath,exposed,0.0005,1.79483,0,,,,0.069,0.00021
177,1,MS,3,Internode,enclosed,0.00025,4.415213,0,,,,0.154,0.00014
177,1,MS,3,Lamina,exposed,0.00228,0.607674,0,,,,0.05,0.00053
177,1,MS,3,Sheath,exposed,0.000323,1.192746,0,,,,0.034744,0.000089
177,1,MS,4,Peduncle,enclosed,0.00159,1.594294,0,,,,0.17,0.00086
177,1,MS,4,Peduncle,exposed,0.000811,1.661845,0,,,,0.087103,0.000441
177,1,MS,5,Chaff,exposed,0.00075,4.899049,0,,,,0.21,0.00107
178,1,MS,0,Roots,enclosed,,,,18.711089,0.835316,0.000624,0.495395,0.009836
178,1,MS,1,Internode,enclosed,0.001129,1.636226,0,,,,0.1415,0.00064
178,1,MS,1,Internode,exposed,0.000371,1.692515,0,,,,0.0465,0.00021
178,1,MS,1,Lamina,exposed,0.00346,1.148245,0,,,,0.14,0.00102
178,1,MS,1,Sheath,exposed,0.0006,3.339278,0,,,,0.103,0.00068
178,1,MS,2,Internode,enclosed,0.0004,3.627572,0,,,,0.18,0.00033
178,1,MS,2,Lamina,exposed,0.0034,0.763626,0,,,,0.09,0.00083
178,1,MS,2,Sheath,exposed,0.0005,1.794354,0,,,,0.069,0.00021
178,1,MS,3,Internode,enclosed,0.00025,4.416686,0,,,,0.154,0.00014
178,1,MS,3,Lamina,exposed,0.00228,0.607833,0,,,,0.05,0.00053
178,1,MS,3,Sheath,exposed,0.000323,1.193992,0,,,,0.034744,0.000089
178,1,MS,4,Peduncle,enclosed,0.00159,1.593462,0,,,,0.17,0.00086
178,1,MS,4,Peduncle,exposed,0.000811,1.663114,0,,,,0.087103,0.000441
178,1,MS,5,Chaff,exposed,0.00075,4.892211,0,,,,0.21,0.00107
179,1,MS,0,Roots,enclosed,,,,18.666571,0.833329,0.000624,0.495354,0.009836
179,1,MS,1,Internode,enclosed,0.001129,1.634537,0,,,,0.1415,0.00064
179,1,MS,1,Internode,exposed,0.000371,1.691574,0,,,,0.0465,0.00021
